id,name,score1,score2
1230,Student_1230,98,94
1231,Student_1231,63,71
1232,Student_1232,93,91
1233,Student_1233,100,67
1234,Student_1234,54,63
1235,Student_1235,86,94
1236,Student_1236,67,61
1237,Student_1237,94,84
1238,Student_1238,67,93
1239,Student_1239,51,93
1240,Student_1240,68,73
1241,Student_1241,65,58
1242,Student_1242,64,61
1243,Student_1243,52,52
1244,Student_1244,97,82
1245,Student_1245,81,50
1246,Student_1246,74,77
1247,Student_1247,50,100
1248,Student_1248,76,65
1249,Student_1249,66,83
1250,Student_1250,96,71
1251,Student_1251,50,54
1252,Student_1252,81,54
1253,Student_1253,99,85
1254,Student_1254,76,73
1255,Student_1255,54,65
1256,Student_1256,65,72
1257,Student_1257,84,61
1258,Student_1258,53,71
1259,Student_1259,91,60
1260,Student_1260,94,53
1261,Student_1261,77,62
1262,Student_1262,91,79
1263,Student_1263,93,95
1264,Student_1264,89,69
1265,Student_1265,83,54
1266,Student_1266,93,72
1267,Student_1267,95,66
1268,Student_1268,67,82
1269,Student_1269,77,74
1270,Student_1270,83,66
1271,Student_1271,86,56
1272,Student_1272,81,93
1273,Student_1273,83,70
1274,Student_1274,93,63
1275,Student_1275,51,67
1276,Student_1276,88,56
1277,Student_1277,81,64
1278,Student_1278,78,54
1279,Student_1279,90,86
1280,Student_1280,73,88
1281,Student_1281,54,84
1282,Student_1282,80,95
1283,Student_1283,100,81
1284,Student_1284,66,87
1285,Student_1285,63,61
1286,Student_1286,50,78
1287,Student_1287,90,73
1288,Student_1288,68,82
1289,Student_1289,89,50
1290,Student_1290,98,71
1291,Student_1291,100,52
1292,Student_1292,95,67
1293,Student_1293,98,95
1294,Student_1294,70,70
1295,Student_1295,73,89
1296,Student_1296,71,66
1297,Student_1297,75,68
1298,Student_1298,73,63
1299,Student_1299,54,97
1300,Student_1300,64,67
1301,Student_1301,64,55
1302,Student_1302,65,95
1303,Student_1303,51,75
1304,Student_1304,81,83
1305,Student_1305,62,63
1306,Student_1306,98,84
1307,Student_1307,59,91
1308,Student_1308,57,62
1309,Student_1309,89,67
1310,Student_1310,97,82
1311,Student_1311,51,83
1312,Student_1312,56,86
1313,Student_1313,70,79
1314,Student_1314,80,87
1315,Student_1315,63,84
1316,Student_1316,81,72
1317,Student_1317,100,92
1318,Student_1318,51,96
1319,Student_1319,98,84
1320,Student_1320,66,92
1321,Student_1321,56,58
1322,Student_1322,68,97
1323,Student_1323,68,54
1324,Student_1324,82,78
1325,Student_1325,57,73
1326,Student_1326,55,68
1327,Student_1327,93,100
1328,Student_1328,66,100
1329,Student_1329,55,64
1330,Student_1330,64,70
1331,Student_1331,86,51
1332,Student_1332,50,98
1333,Student_1333,90,62
1334,Student_1334,54,84
1335,Student_1335,80,98
1336,Student_1336,54,71
1337,Student_1337,75,98
1338,Student_1338,54,94
1339,Student_1339,91,66
1340,Student_1340,57,61
1341,Student_1341,99,53
1342,Student_1342,92,84
1343,Student_1343,96,88
1344,Student_1344,76,57
1345,Student_1345,70,83
1346,Student_1346,50,57
1347,Student_1347,54,89
1348,Student_1348,94,91
1349,Student_1349,84,86
1350,Student_1350,54,96
1351,Student_1351,55,86
1352,Student_1352,56,56
1353,Student_1353,99,50
1354,Student_1354,71,54
1355,Student_1355,71,99
1356,Student_1356,56,99
1357,Student_1357,70,88
1358,Student_1358,100,51
1359,Student_1359,77,52
1360,Student_1360,99,72
1361,Student_1361,96,65
1362,Student_1362,74,73
1363,Student_1363,92,53
1364,Student_1364,60,51
1365,Student_1365,56,51
1366,Student_1366,95,91
1367,Student_1367,52,70
1368,Student_1368,54,95
1369,Student_1369,84,76
1370,Student_1370,100,63
1371,Student_1371,95,68
1372,Student_1372,94,98
1373,Student_1373,78,57
1374,Student_1374,97,80
1375,Student_1375,51,88
1376,Student_1376,50,83
1377,Student_1377,60,83
1378,Student_1378,95,100
1379,Student_1379,61,91
1380,Student_1380,60,81
1381,Student_1381,87,58
1382,Student_1382,78,66
1383,Student_1383,96,52
1384,Student_1384,84,94
1385,Student_1385,97,94
1386,Student_1386,72,64
1387,Student_1387,67,68
1388,Student_1388,89,66
1389,Student_1389,100,71
1390,Student_1390,70,79
1391,Student_1391,77,84
1392,Student_1392,62,80
1393,Student_1393,73,78
1394,Student_1394,97,82
1395,Student_1395,69,71
1396,Student_1396,55,91
1397,Student_1397,61,59
1398,Student_1398,81,61
1399,Student_1399,68,72
1400,Student_1400,92,72
1401,Student_1401,70,62
1402,Student_1402,75,74
1403,Student_1403,71,97
1404,Student_1404,69,58
1405,Student_1405,66,85
1406,Student_1406,84,94
1407,Student_1407,90,92
1408,Student_1408,81,100
1409,Student_1409,64,50
1410,Student_1410,59,58
1411,Student_1411,65,62
1412,Student_1412,100,68
1413,Student_1413,90,82
1414,Student_1414,59,78
1415,Student_1415,68,85
1416,Student_1416,57,83
1417,Student_1417,85,66
1418,Student_1418,79,89
1419,Student_1419,59,63
1420,Student_1420,58,91
1421,Student_1421,74,73
1422,Student_1422,91,51
1423,Student_1423,94,62
1424,Student_1424,59,80
1425,Student_1425,87,64
1426,Student_1426,79,75
1427,Student_1427,69,98
1428,Student_1428,95,99
1429,Student_1429,72,100
1430,Student_1430,88,57
1431,Student_1431,86,95
1432,Student_1432,60,51
1433,Student_1433,54,97
1434,Student_1434,100,78
1435,Student_1435,86,95
1436,Student_1436,99,75
1437,Student_1437,85,96
1438,Student_1438,61,79
1439,Student_1439,78,75
1440,Student_1440,70,84
1441,Student_1441,88,50
1442,Student_1442,66,75
1443,Student_1443,83,68
1444,Student_1444,61,68
1445,Student_1445,100,96
1446,Student_1446,55,82
1447,Student_1447,85,92
1448,Student_1448,63,76
1449,Student_1449,64,57
1450,Student_1450,88,84
1451,Student_1451,50,52
1452,Student_1452,64,66
1453,Student_1453,80,65
1454,Student_1454,90,76
1455,Student_1455,59,66
1456,Student_1456,51,74
1457,Student_1457,84,77
1458,Student_1458,71,75
1459,Student_1459,63,74
1460,Student_1460,65,57
1461,Student_1461,83,64
1462,Student_1462,66,51
1463,Student_1463,87,94
1464,Student_1464,91,56
1465,Student_1465,78,55
1466,Student_1466,64,96
1467,Student_1467,78,67
1468,Student_1468,52,61
1469,Student_1469,50,84
1470,Student_1470,61,87
1471,Student_1471,92,52
1472,Student_1472,86,60
1473,Student_1473,91,52
1474,Student_1474,89,90
1475,Student_1475,98,74
1476,Student_1476,62,67
1477,Student_1477,69,90
1478,Student_1478,73,67
1479,Student_1479,99,97
1480,Student_1480,70,53
1481,Student_1481,94,58
1482,Student_1482,85,84
1483,Student_1483,74,94
1484,Student_1484,90,56
1485,Student_1485,86,81
1486,Student_1486,57,96
1487,Student_1487,55,51
1488,Student_1488,73,68
1489,Student_1489,88,68
1490,Student_1490,73,95
1491,Student_1491,86,66
1492,Student_1492,54,84
1493,Student_1493,51,55
1494,Student_1494,78,55
1495,Student_1495,73,82
1496,Student_1496,91,92
1497,Student_1497,51,92
1498,Student_1498,53,98
1499,Student_1499,87,100
1500,Student_1500,73,97
1501,Student_1501,73,53
1502,Student_1502,95,98
1503,Student_1503,87,75
1504,Student_1504,53,57
1505,Student_1505,97,59
1506,Student_1506,55,82
1507,Student_1507,56,83
1508,Student_1508,88,56
1509,Student_1509,77,79
1510,Student_1510,97,82
1511,Student_1511,81,73
1512,Student_1512,95,68
1513,Student_1513,79,90
1514,Student_1514,83,82
1515,Student_1515,85,99
1516,Student_1516,88,67
1517,Student_1517,66,89
1518,Student_1518,91,60
1519,Student_1519,51,50
1520,Student_1520,69,98
1521,Student_1521,53,61
1522,Student_1522,93,76
1523,Student_1523,68,64
1524,Student_1524,74,90
1525,Student_1525,56,57
1526,Student_1526,79,60
1527,Student_1527,75,92
1528,Student_1528,91,66
1529,Student_1529,72,96
1530,Student_1530,75,68
1531,Student_1531,73,68
1532,Student_1532,77,75
1533,Student_1533,64,51
1534,Student_1534,90,90
1535,Student_1535,74,100
1536,Student_1536,76,74
1537,Student_1537,86,53
1538,Student_1538,55,88
1539,Student_1539,58,61
1540,Student_1540,52,71
1541,Student_1541,52,58
1542,Student_1542,71,92
1543,Student_1543,87,97
1544,Student_1544,78,86
1545,Student_1545,78,70
1546,Student_1546,82,89
1547,Student_1547,57,81
1548,Student_1548,91,79
1549,Student_1549,86,55
1550,Student_1550,84,50
1551,Student_1551,53,59
1552,Student_1552,54,67
1553,Student_1553,52,68
1554,Student_1554,51,65
1555,Student_1555,96,63
1556,Student_1556,70,70
1557,Student_1557,56,91
1558,Student_1558,64,61
1559,Student_1559,69,86
1560,Student_1560,54,78
1561,Student_1561,95,100
1562,Student_1562,74,70
1563,Student_1563,88,91
1564,Student_1564,68,96
1565,Student_1565,66,88
1566,Student_1566,67,53
1567,Student_1567,58,92
1568,Student_1568,85,81
1569,Student_1569,61,81
1570,Student_1570,62,87
1571,Student_1571,62,69
1572,Student_1572,79,50
1573,Student_1573,80,69
1574,Student_1574,60,98
1575,Student_1575,62,78
1576,Student_1576,55,74
1577,Student_1577,79,89
1578,Student_1578,79,52
1579,Student_1579,67,70
1580,Student_1580,88,57
1581,Student_1581,84,99
1582,Student_1582,80,72
1583,Student_1583,89,94
1584,Student_1584,90,51
1585,Student_1585,75,86
1586,Student_1586,81,80
1587,Student_1587,70,89
1588,Student_1588,81,87
1589,Student_1589,75,83
1590,Student_1590,87,66
1591,Student_1591,59,85
1592,Student_1592,65,99
1593,Student_1593,71,71
1594,Student_1594,61,59
1595,Student_1595,55,93
1596,Student_1596,71,56
1597,Student_1597,53,85
1598,Student_1598,86,57
1599,Student_1599,54,92
1600,Student_1600,79,84
1601,Student_1601,88,66
1602,Student_1602,80,82
1603,Student_1603,80,81
1604,Student_1604,86,73
1605,Student_1605,87,81
1606,Student_1606,60,63
1607,Student_1607,83,61
1608,Student_1608,67,84
1609,Student_1609,91,58
1610,Student_1610,88,83
1611,Student_1611,80,88
1612,Student_1612,81,90
1613,Student_1613,91,98
1614,Student_1614,68,52
1615,Student_1615,78,96
1616,Student_1616,95,93
1617,Student_1617,68,70
1618,Student_1618,96,53
1619,Student_1619,71,78
1620,Student_1620,95,51
1621,Student_1621,74,69
1622,Student_1622,52,76
1623,Student_1623,97,50
1624,Student_1624,57,80
1625,Student_1625,74,84
1626,Student_1626,92,66
1627,Student_1627,67,57
1628,Student_1628,90,50
1629,Student_1629,69,78
1630,Student_1630,53,90
1631,Student_1631,74,80
1632,Student_1632,68,75
1633,Student_1633,96,79
1634,Student_1634,93,80
1635,Student_1635,94,93
1636,Student_1636,65,95
1637,Student_1637,54,91
1638,Student_1638,57,94
1639,Student_1639,62,52
1640,Student_1640,56,84
1641,Student_1641,61,56
1642,Student_1642,65,58
1643,Student_1643,68,52
1644,Student_1644,86,59
1645,Student_1645,66,96
1646,Student_1646,99,67
1647,Student_1647,57,51
1648,Student_1648,75,70
1649,Student_1649,61,61
1650,Student_1650,78,81
1651,Student_1651,98,70
1652,Student_1652,65,86
1653,Student_1653,77,95
1654,Student_1654,82,76
1655,Student_1655,79,61
1656,Student_1656,85,69
1657,Student_1657,51,69
1658,Student_1658,94,58
1659,Student_1659,54,86
1660,Student_1660,95,82
1661,Student_1661,74,57
1662,Student_1662,62,53
1663,Student_1663,59,70
1664,Student_1664,98,70
1665,Student_1665,60,50
1666,Student_1666,93,84
1667,Student_1667,82,86
1668,Student_1668,59,50
1669,Student_1669,85,98
1670,Student_1670,66,75
1671,Student_1671,79,71
1672,Student_1672,82,86
1673,Student_1673,81,82
1674,Student_1674,57,99
1675,Student_1675,58,89
1676,Student_1676,81,66
1677,Student_1677,71,93
1678,Student_1678,70,93
1679,Student_1679,99,83
1680,Student_1680,81,100
1681,Student_1681,80,68
1682,Student_1682,62,88
1683,Student_1683,52,86
1684,Student_1684,93,56
1685,Student_1685,75,79
1686,Student_1686,82,66
1687,Student_1687,98,100
1688,Student_1688,60,60
1689,Student_1689,97,95
1690,Student_1690,92,84
1691,Student_1691,65,94
1692,Student_1692,93,98
1693,Student_1693,80,57
1694,Student_1694,61,89
1695,Student_1695,84,52
1696,Student_1696,55,65
1697,Student_1697,68,94
1698,Student_1698,69,63
1699,Student_1699,66,92
1700,Student_1700,51,82
1701,Student_1701,84,76
1702,Student_1702,95,91
1703,Student_1703,93,93
1704,Student_1704,61,61
1705,Student_1705,64,50
1706,Student_1706,94,61
1707,Student_1707,63,57
1708,Student_1708,51,96
1709,Student_1709,80,65
1710,Student_1710,93,57
1711,Student_1711,97,97
1712,Student_1712,90,68
1713,Student_1713,67,81
1714,Student_1714,63,88
1715,Student_1715,57,74
1716,Student_1716,58,93
1717,Student_1717,52,95
1718,Student_1718,70,77
1719,Student_1719,89,51
1720,Student_1720,72,96
1721,Student_1721,76,65
1722,Student_1722,92,74
1723,Student_1723,86,58
1724,Student_1724,92,68
1725,Student_1725,85,85
1726,Student_1726,68,66
1727,Student_1727,80,74
1728,Student_1728,89,57
1729,Student_1729,86,89
1730,Student_1730,82,98
1731,Student_1731,100,100
1732,Student_1732,53,98
1733,Student_1733,74,80
1734,Student_1734,100,88
1735,Student_1735,83,55
1736,Student_1736,59,100
1737,Student_1737,52,93
1738,Student_1738,98,81
1739,Student_1739,94,54
1740,Student_1740,75,83
1741,Student_1741,74,85
1742,Student_1742,62,95
1743,Student_1743,51,76
1744,Student_1744,50,75
1745,Student_1745,76,61
1746,Student_1746,79,54
1747,Student_1747,98,51
1748,Student_1748,55,68
1749,Student_1749,69,100
1750,Student_1750,57,60
1751,Student_1751,84,75
1752,Student_1752,56,98
1753,Student_1753,66,65
1754,Student_1754,70,71
1755,Student_1755,95,70
1756,Student_1756,69,82
1757,Student_1757,62,61
1758,Student_1758,99,68
1759,Student_1759,68,91
1760,Student_1760,72,92
1761,Student_1761,64,90
1762,Student_1762,94,93
1763,Student_1763,86,89
1764,Student_1764,50,77
1765,Student_1765,79,50
1766,Student_1766,55,92
1767,Student_1767,62,93
1768,Student_1768,95,64
1769,Student_1769,71,60
1770,Student_1770,56,66
1771,Student_1771,68,82
1772,Student_1772,57,93
1773,Student_1773,71,99
1774,Student_1774,78,60
1775,Student_1775,71,70
1776,Student_1776,94,69
1777,Student_1777,53,87
1778,Student_1778,100,94
1779,Student_1779,74,59
1780,Student_1780,90,88
1781,Student_1781,59,68
1782,Student_1782,90,71
1783,Student_1783,86,91
1784,Student_1784,88,91
1785,Student_1785,91,69
1786,Student_1786,93,50
1787,Student_1787,87,83
1788,Student_1788,95,51
1789,Student_1789,70,80
1790,Student_1790,84,72
1791,Student_1791,90,71
1792,Student_1792,69,65
1793,Student_1793,72,96
1794,Student_1794,82,50
1795,Student_1795,93,69
1796,Student_1796,62,92
1797,Student_1797,61,94
1798,Student_1798,92,56
1799,Student_1799,57,78
1800,Student_1800,63,78
1801,Student_1801,77,71
1802,Student_1802,70,90
1803,Student_1803,97,56
1804,Student_1804,65,54
1805,Student_1805,92,67
1806,Student_1806,90,87
1807,Student_1807,64,95
1808,Student_1808,91,88
1809,Student_1809,71,93
1810,Student_1810,58,69
1811,Student_1811,97,55
1812,Student_1812,70,99
1813,Student_1813,81,68
1814,Student_1814,93,64
1815,Student_1815,77,88
1816,Student_1816,82,58
1817,Student_1817,56,91
1818,Student_1818,74,54
1819,Student_1819,68,95
1820,Student_1820,67,63
1821,Student_1821,73,82
1822,Student_1822,67,58
1823,Student_1823,55,82
1824,Student_1824,92,96
1825,Student_1825,78,79
1826,Student_1826,99,87
1827,Student_1827,100,66
1828,Student_1828,81,89
1829,Student_1829,79,68
1830,Student_1830,89,76
1831,Student_1831,100,86
1832,Student_1832,77,93
1833,Student_1833,68,94
1834,Student_1834,65,77
1835,Student_1835,53,63
1836,Student_1836,60,76
1837,Student_1837,86,64
1838,Student_1838,52,67
1839,Student_1839,64,75
1840,Student_1840,60,90
1841,Student_1841,76,52
1842,Student_1842,53,52
1843,Student_1843,76,91
1844,Student_1844,70,71
1845,Student_1845,66,99
1846,Student_1846,63,55
1847,Student_1847,66,67
1848,Student_1848,66,51
1849,Student_1849,100,83
1850,Student_1850,53,72
1851,Student_1851,72,56
1852,Student_1852,77,67
1853,Student_1853,92,74
1854,Student_1854,50,72
1855,Student_1855,99,76
1856,Student_1856,57,60
1857,Student_1857,58,98
1858,Student_1858,97,65
1859,Student_1859,100,70
1860,Student_1860,69,93
1861,Student_1861,57,70
1862,Student_1862,59,59
1863,Student_1863,55,60
1864,Student_1864,81,83
1865,Student_1865,58,51
1866,Student_1866,63,63
1867,Student_1867,57,62
1868,Student_1868,64,99
1869,Student_1869,62,61
1870,Student_1870,86,50
1871,Student_1871,54,77
1872,Student_1872,73,50
1873,Student_1873,91,80
1874,Student_1874,56,69
1875,Student_1875,83,95
1876,Student_1876,71,79
1877,Student_1877,85,73
1878,Student_1878,63,62
1879,Student_1879,57,52
1880,Student_1880,59,95
1881,Student_1881,54,94
1882,Student_1882,78,85
1883,Student_1883,89,51
1884,Student_1884,94,80
1885,Student_1885,64,51
1886,Student_1886,86,63
1887,Student_1887,52,88
1888,Student_1888,75,54
1889,Student_1889,60,79
1890,Student_1890,62,91
1891,Student_1891,86,67
1892,Student_1892,95,63
1893,Student_1893,70,73
1894,Student_1894,81,81
1895,Student_1895,64,99
1896,Student_1896,98,82
1897,Student_1897,57,56
1898,Student_1898,70,91
1899,Student_1899,55,73
1900,Student_1900,75,67
1901,Student_1901,100,62
1902,Student_1902,85,61
1903,Student_1903,62,95
1904,Student_1904,85,83
1905,Student_1905,63,92
1906,Student_1906,96,83
1907,Student_1907,72,96
1908,Student_1908,76,77
1909,Student_1909,75,85
1910,Student_1910,61,73
1911,Student_1911,98,62
1912,Student_1912,91,52
1913,Student_1913,75,82
1914,Student_1914,91,70
1915,Student_1915,91,71
1916,Student_1916,89,79
1917,Student_1917,69,69
1918,Student_1918,66,81
1919,Student_1919,63,52
1920,Student_1920,86,59
1921,Student_1921,71,81
1922,Student_1922,72,60
1923,Student_1923,59,100
1924,Student_1924,97,79
1925,Student_1925,70,62
1926,Student_1926,87,55
1927,Student_1927,66,78
1928,Student_1928,53,61
1929,Student_1929,89,54
1930,Student_1930,73,82
1931,Student_1931,88,70
1932,Student_1932,97,65
1933,Student_1933,53,61
1934,Student_1934,72,88
1935,Student_1935,52,74
1936,Student_1936,63,97
1937,Student_1937,78,64
1938,Student_1938,73,100
1939,Student_1939,51,50
1940,Student_1940,71,94
1941,Student_1941,76,83
1942,Student_1942,71,51
1943,Student_1943,88,77
1944,Student_1944,53,93
1945,Student_1945,54,63
1946,Student_1946,76,82
1947,Student_1947,82,90
1948,Student_1948,58,85
1949,Student_1949,74,72
1950,Student_1950,83,50
1951,Student_1951,68,72
1952,Student_1952,61,56
1953,Student_1953,92,100
1954,Student_1954,85,80
1955,Student_1955,64,83
1956,Student_1956,73,84
1957,Student_1957,83,90
1958,Student_1958,91,78
1959,Student_1959,82,65
1960,Student_1960,92,90
1961,Student_1961,72,54
1962,Student_1962,74,50
1963,Student_1963,82,93
